,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Atu0993,417.63705347373275,0.9960335267634073,0.28046076865761854,3.396727572051483,0.0006218697965754445,0.0024978997910486394
Atu0994,2782.893636654735,0.5403567285413134,0.1733276126971702,2.9525922375692306,0.0021879331050408137,0.007876166318048598
Atu0995,1772.714301962207,0.5420071382672611,0.19788193831281917,2.460745284752544,0.01033806249037243,0.02713814061266211
Atu0996,427.94669454591616,0.1429465801231702,0.1803335145191153,0.8160003703798655,0.43281374982959714,0.5825519148732051
Atu0997,140.4405659867488,0.3489830510389396,0.22071529010070987,1.621391832852236,0.10199627053481923,0.19322943961051622
Atu0998,663.704207439969,-0.5903620922579341,0.18242880729150365,-2.9529729296741802,0.002598639472164745,0.008449533238942862
Atu0999,1103.3143883913594,1.9997129524258253,0.7971915952125834,2.4516657477729216,0.017923891506688192,0.04440373744502754
Atu1000,218.23468451550838,-2.761462914077521,0.3580313882534674,-7.544542560328488,1.8967169639229496e-14,6.89620948981622e-13
Atu1001,129.49173316754394,-0.026275138542933722,0.2558303907809903,-0.10295923096326609,0.8791992551997379,0.9255514333325598
Atu1002,950.2307693745006,0.7390939382312166,0.17511282824476163,4.115715966599417,2.317748670446202e-05,0.00014705319815789058
Atu1003,220.9081651080765,0.4678677435663072,0.26176623464787613,1.812128560257426,0.08198796197967732,0.15927769382084872
Atu1004,66.80987577481258,0.11674404535371859,0.33497979578600934,0.34741326257664396,0.7103955559745783,0.7679855019927748
Atu1005,225.41901878041156,0.3593010155501072,0.21991394199133552,1.69062084458845,0.07980292296593824,0.15254069418671495
Atu1006,3790.746683252298,0.8313058258227961,0.19940370289663403,4.452068181749175,1.4684368026024722e-05,9.518614373317126e-05
Atu1008,97.34696340597712,0.5522480692596198,0.26593947865503936,2.132513884874374,0.038691151470762124,0.08537905784337413
Atu1009,287.5651575214174,1.586722395271941,0.2973479910226875,5.736591878225993,2.93745147970407e-08,3.7114420228859336e-07
Atu1011,614.7935073964939,-0.39455424920507376,0.21647141167826184,-1.8415511385255021,0.05408521367641309,0.10916950022630857
Atu1013,1259.2750695587458,0.4774919679763132,0.1980069150299898,2.1526599728288947,0.02784964481419215,0.0665343546012773
Atu1014,1366.5981850331373,0.6333680216824669,0.17757193412720867,3.6019712464944504,0.0002562668142203393,0.0012043653891125289
Atu1017,26.399588041066245,-0.33489380304298183,0.4556665943010664,-0.7548275081374158,0.47811099483034886,0.6107241470625704
Atu1018,917.7039489780265,1.1862746473483752,0.2352782335673588,5.310910418576186,6.578978394721706e-08,7.446015906672209e-07
Atu1019,60.4222616865929,0.011331250010041712,0.2790291005558737,0.03998704599131029,0.9259578552733312,0.9714262057193384
Atu1020,41143.00387436935,-0.7651309433973688,0.22372671367869115,-3.2460103559292595,0.0011361461657712528,0.004307048252876328
Atu1021,28339.037151599638,-0.30175869469582334,0.291899859762411,-0.9992821619763735,0.3100448683990308,0.43318544832553224
Atu1022,2782.0505248985946,0.04757010929812989,0.18642662046118655,0.24767463683644209,0.8356090121209778,0.887080226857338
Atu1023,30.231590967453318,-0.5476803327772763,0.3911690174804679,-1.4041476080447708,0.16997706871678708,0.2763889607027634
Atu1024,1461.0077548517506,-0.376195610342022,0.2665195430564129,-1.4434345922541025,0.16457976221562612,0.25532425356620886
Atu1025,477.6152387172815,-0.13186412057934355,0.26034553151552425,-0.5053176348736116,0.6408476652824999,0.767344358679831
Atu1027,806.6968991972329,-1.3254463066503495,0.23377895747984628,-5.671113245282191,1.071976958683115e-08,1.3793326535047947e-07
Atu1028,3741.8451462151634,-0.2447394723689727,0.18769491404112706,-1.356368122277586,0.18217026562657868,0.3083051717955125
Atu1029,2131.8253724835536,-1.0255756736686863,0.2292701232797019,-4.191625654220911,1.2277720292795731e-05,8.201663845147834e-05
Atu1030,1288.7929187667974,-1.200347977047373,0.207890682842049,-5.741569818624487,3.587319793476687e-08,4.3763052827786e-07
Atu1031,1626.6916032250379,-0.375169256814869,0.2186375337041828,-1.7668015092579086,0.0698133831484783,0.14167942055630686
Atu1032,199.42511515165995,0.023726205947897643,0.2674461506006464,0.08439760962070676,0.9644729677894082,0.9933854137151508
Atu1033,257.1579194328723,0.672363361239427,0.1948745565308874,3.29146540267314,0.0007164875848680829,0.0028652791077346334
Atu1034,1438.6704061913106,-0.572380177152319,0.21129404864010445,-2.5434499252716485,0.010556375600804776,0.027565437086350654
Atu1035,452.42591792497535,-0.6273730717740789,0.25931911119712814,-2.560095650829653,0.010503594639206708,0.027671120099574308
Atu1036,648.7089354765988,-1.0017887616318832,0.2541176092632412,-4.063034651793064,6.803259240118562e-05,0.0003524986918189133
Atu1037,65.43433864810389,-1.048262178569134,0.2919048730719708,-3.448009046038632,0.000521839853973354,0.002305866753486005
Atu1038,26.764419583144136,-0.9735861251768917,0.4371994676288701,-2.2609518972300826,0.02272029630796399,0.053305688328028164
Atu1039,236.7492691016463,0.654004291676355,0.28236760512485864,2.3998540536595536,0.021314157269087364,0.05057296471057471
Atu1040,671.9854559536078,0.0003327997797564352,0.28326045444738956,0.0012393934378413475,0.971336737064066,0.9829781417972172
Atu1041,150.4054846826216,-0.43106790530969197,0.2652600060476348,-1.6824798500661526,0.07451939811947093,0.15239970621808302
Atu1042,581.6028401551695,0.3291267972394765,0.21037480464573735,1.612663253955104,0.1210729353797053,0.20967589875871448
Atu1043,192.83635152010547,0.5313255383701123,0.21872623879498354,2.3018576435507065,0.016157248771083235,0.04252648233265435
Atu1044,2525.5090497990677,0.3123661311899196,0.1676948473099191,2.003291715001655,0.052474543478172535,0.10207653561082874
Atu1045,681.68531490478,0.22245194806211235,0.20065522892743307,1.0844785823737668,0.2662354702333708,0.39247836002205805
Atu1046,72.8122062249837,0.08491919317545377,0.29032630390124453,0.31488944223343196,0.7157960212444195,0.8397595608697586
Atu1047,35.766488948033384,-0.3155884888851427,0.3654480696356255,-0.8599474387570413,0.3907606285550532,0.5284541775494841
Atu1048,24.50873497272431,-0.2883976014897177,0.40464333909532396,-0.721975506117902,0.4674037397120642,0.5875196792795226
Atu1049,96.63312221539059,-0.8738960662369275,0.2620943589279908,-3.229563715849103,0.001027366429504473,0.00383320481170398
Atu1050,625.2058597204673,-0.27091671352912927,0.3098875951684461,-0.8221784362276664,0.41877378882180416,0.5290618735324013
Atu1051,120.10690385047172,-0.31099703987236244,0.25677647503430745,-1.3116548589343553,0.2028257046477321,0.3100583562738964
Atu1052,179.05672712700547,-0.10422224830444025,0.25925795595655116,-0.42511086048597274,0.6759246525811916,0.8079140310500639
Atu1053,740.2698717770077,-0.08095271012418258,0.20047887719042895,-0.40671064603072193,0.7015276021708328,0.7842174154125763
Atu1054,1907.7785503158675,0.018066512156438553,0.18897229965833415,0.09315094240617494,0.9302254897227592,0.976816938136742
Atu1055,1688.2178253924017,0.09868172131373966,0.1902153086189078,0.5415318866198082,0.5890100322444742,0.7239332338197287
Atu1056,731.1806196519163,0.44244941671934407,0.19879783447368346,2.2840975888715533,0.019404141354314116,0.04965617070848053
Atu1057,219.58741428211445,0.024269557447097145,0.22467437433169885,0.10114052244294819,0.8891017186484661,0.9721528898570063
Atu1058,108.61462330837573,-0.025600891264278648,0.2431628552431865,-0.11365329312123429,0.8979753655008277,0.98374625768845
Atu1059,187.82747267233825,0.2969952620066172,0.2161921026856357,1.3567585390541825,0.1739772846128731,0.2800057676666106
Atu1060,341.42576348229943,-0.4978703235996728,0.2512952272333353,-1.9580313949024832,0.04984750826803699,0.10746494864608887
Atu1061,8.375260553343088,-1.0082626372322214,0.6744100593646059,-1.4793471019869238,0.14600681822475226,0.24795549912580866
Atu1062,219.7787297933934,-0.28412568055596205,0.2779976654718302,-1.010068989191218,0.31069367196047626,0.4468346983184852
Atu1063,1435.0425483777103,-0.41158503160729065,0.25999285876384703,-1.618784372666283,0.09951359834280085,0.1807070775660648
Atu1064,706.6116182362341,-0.31270674390946274,0.21793538716495822,-1.4925147781547887,0.14408499372295208,0.23660576521641993
Atu1066,859.4252268240791,0.5866349518368253,0.20670395429080526,2.6961775675410253,0.006509427266110243,0.01854137435109051
Atu1067,209.73588023709053,0.18835449248612748,0.22450484194473114,0.8341495359117859,0.4207477496520363,0.5499144796967678
Atu1068,1316.313966068335,0.9656890625316495,0.20453383017171298,4.558976310693262,2.522139859784613e-06,2.0889312700086236e-05
Atu1069,293.2952938697606,-0.2794001370528727,0.24044998007960033,-1.2358638998667222,0.24684504969521046,0.37570921278774905
Atu1070,89.39137558179007,-0.05664753605538324,0.2379345681440531,-0.2132842787918435,0.8113929127501052,0.9176115371263205
Atu1071,128.16052498954863,0.025012281816365327,0.26234304223692856,0.09439360089400316,0.8981272336709683,0.9644486892374724
Atu1072,57.85659334882766,-0.376664761672896,0.31200001006195577,-1.1627827889325495,0.2635286991880782,0.36691769069437696
Atu1073,635.0145374081127,-1.1830445101067095,0.2776899289970568,-4.519789744897612,4.908795815980455e-06,3.52812418787686e-05
Atu1074,568.681231538903,-0.32673157099120786,0.3379915133090464,-0.8756053407297654,0.3834139085935078,0.511061648996897
Atu1075,2212.740249180621,-0.26181553593755963,0.17603468359042518,-1.4204243835928694,0.14661011882151476,0.26009424649034574
Atu1076,1325.2111323939646,-0.15450047729605723,0.2272522222424301,-0.7022966051703429,0.5089180716372976,0.6411727305906947
Atu1077,2962.1969550545455,2.199099685678102,0.1967264096420187,11.868565356559817,1.6629652139624814e-30,2.306740796737423e-28
Atu1078,417.46177765904247,2.868687783203951,0.3073420800725674,9.670555353403463,6.1209839504181076e-21,3.648395274238558e-19
Atu1079,213.42137668685692,2.6714946270424327,0.25523702454206315,10.399065533284361,1.0673559972529839e-26,1.0731410091204344e-24
Atu1080,762.5207619989059,0.17196226032110534,0.18553201266749594,0.8820650157568505,0.3714974704117033,0.5120258133584443
Atu1081,179.46707372408753,1.0739565103050333,0.3078496788772039,3.4361988052942363,0.0005736905592159142,0.00244226184992579
Atu1082,28.32034616178441,0.23024129372515476,0.34889360392700786,0.6505280410846546,0.52149626447626,0.6743709020864982
Atu1083,14.762195515185567,-0.8286334662923227,0.5312200586199232,-1.5956993839897453,0.10147797542511756,0.18884148212168503
Atu1084,2427.0259094562134,-0.48516705910099983,0.20980396437203835,-2.391246305094396,0.017139292639262373,0.04155748625836762
Atu1085,105.90576358737259,0.10627793555474782,0.26419211192375447,0.38260997062924323,0.7151013244905797,0.7581699784376701
Atu1086,172.6876806768393,0.8415321667944122,0.21173822090443736,3.925680593508048,0.00010837901035860705,0.000546843807000133
Atu1087,815.8111515141567,1.051472593714141,0.22210323971031498,4.902330567542173,2.7764801787677743e-06,2.0274315900937746e-05
Atu1088,4818.745642832948,-0.6530642517291105,0.38694279534756726,-1.6799769417412207,0.10709998773623779,0.19816265370480998
Atu1089,164.32976413368277,-3.023200295066427,0.30824204020811324,-10.468945631514122,3.5378936645713294e-25,3.2848025715804085e-23
Atu1090,642.9333524820563,-2.5011506294203922,0.24818183467777777,-9.682827085131471,2.8815221725876803e-22,1.9816933181951717e-20
Atu1091,5100.095307887785,-2.363700301473592,0.23846597286832494,-9.77485391834777,1.1916709830853663e-22,8.495275630363492e-21
Atu1092,9.35474288671583,-1.889846166783457,0.66991986140628,-2.854214205078754,0.004329953095481691,0.01269773138965522
Atu1093,666.4006511271724,-1.5241266387990635,0.2172509094857389,-7.2942680654880565,4.437502641396815e-13,1.2000981942900419e-11
Atu1094,1445.390620540832,-0.9084636256594186,0.17573887585713235,-4.85537653075899,5.74908609631835e-07,5.333156928412418e-06
Atu1095,2077.9649915478826,-0.7353029096140935,0.17522402271978463,-3.8867511930372673,4.60826460733801e-05,0.0002574005648651916
Atu1096,4597.136942659498,-1.204602986989775,0.2579831781885798,-4.323187882735363,6.5059961850627635e-06,4.403937790445516e-05
Atu1097,2260.885045945758,-1.7162920453262118,0.3328828366119108,-5.223645496437617,8.977672469683606e-08,1.0506374618219275e-06
Atu1098,183.59991717146363,-1.0681117891571905,0.27023540187392814,-3.8955703632042407,0.00018542571364424062,0.0009213549364470112
Atu1099,1190.3537087789643,-1.3439035124568366,0.2691723232093264,-4.62072828443888,1.5413658977437185e-06,1.2674929433391186e-05
Atu1100,148.34880194135633,-1.6356953853595309,0.3490385271307318,-4.71962097295711,2.4426135176400193e-06,1.892469098595965e-05
Atu1101,325.9382082483751,-1.34391679294626,0.23737286021541187,-5.5346952503366404,2.19872073061595e-08,2.851100222941538e-07
Atu1102,82.58388920208019,-1.5212354266673458,0.2752116511228517,-5.109799306507953,2.2438146918153267e-07,2.11380967451818e-06
Atu1103,333.90617300443137,-1.0274300331987238,0.21859185429519443,-4.479222635669273,9.41163804898912e-06,6.434007894084373e-05
Atu1104,374.9054810445925,-0.8837901174773969,0.2431009734781287,-3.687013232569008,0.0003012956691831039,0.0013218508269304703
Atu1105,2425.527735973463,-0.7219587140785514,0.2236680424273274,-3.140706470479124,0.0018199087315296366,0.006250203075830217
Atu1106,5166.056398303178,-0.6132545944723522,0.19574447049366842,-3.0638891575603733,0.0012672397975216176,0.005115208627750404
Atu1107,720.9313776410652,-0.3506288274123359,0.21147662456103886,-1.816078437755282,0.08540801823791529,0.15076080084997723
Atu1108,935.7512604558356,-0.13472636757001305,0.21536141175921383,-0.6704971428209432,0.5325845511314803,0.6195889506334497
Atu1110,3230.8647739262396,-0.5985600066091892,0.19588955315347883,-2.9323396339633137,0.005143857474883476,0.014627875599937444
Atu1111,279.8073335607786,-0.06232241328176559,0.19648774637027036,-0.2918782480880091,0.8008826746748067,0.8432105875836655
Atu1112,308.51029196075,0.16824699723866476,0.21794704470217408,0.7675709168509505,0.43077423721540004,0.5670967250837128
