,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Atu6029,417.1987211496375,-0.5550809861188339,0.19202001194081242,-2.9092487089080796,0.0042517433641937625,0.013330853277229184
Atu6030,22.647765708630796,-0.39953230098145776,0.3665540766435616,-0.977950265870853,0.3132298677312779,0.4246350102760969
Atu6031,56.46919612650121,0.3755313652381407,0.27677102595391123,1.3217807256638752,0.18056166091095874,0.2830143534969097
Atu6033,10.867302025811256,0.19682032633389102,0.5485670712893517,0.37370198130240495,0.6731274673455272,0.8201822793951485
Atu6034,24.5838112636209,1.092145583970969,0.4381808068604696,2.1534052851083962,0.020807853415425792,0.05725335880381208
Atu6035,27.535743969670694,0.2728879721411528,0.41820369604737867,0.6576144903486031,0.48151647883627846,0.6422274764850211
Atu6037,8.95116565889546,0.3231378374913285,0.6269575012405879,0.5554144060091462,0.577257867768029,0.7289412490279683
Atu6038,35.630052341171066,0.40932516626471516,0.35540398615024466,1.0901337506885302,0.26427330425181217,0.41168048187261086
Atu6041,12.455122567400558,0.30227593235239764,0.5301742004559594,0.6003791109451384,0.5480416842340198,0.6513327532882683
Atu6042,15.880363330918296,0.11879695728455715,0.43510219181144705,0.27539839886670087,0.753211568485087,0.8570762374413107
Atu6043,1445.9753796630405,0.13475614858529444,0.19826726048287374,0.7194255975371479,0.46874547476293427,0.5737060511614885
Atu6044,581.95726010157,0.1140055142757337,0.2794294970414841,0.41571379581259843,0.630150023687637,0.7512286298793608
Atu6045,932.8935155170552,-0.06161024368571323,0.3157680508325401,-0.19673716672482136,0.8814369149054446,0.8771298325672634
Atu6046,337.7369928061232,-0.3829966423512568,0.21201250146371267,-1.8271255620161844,0.08392702200520644,0.16633647376772256
Atu6047,263.44282985408347,0.21670889087216277,0.27582145494399557,0.7526527588486704,0.5017311623979889,0.6375912794579346
Atu6048,1079.750252503789,0.43095587146002934,0.17378313188615097,2.4093073355896872,0.013612828260023253,0.03698690217724966
Atu6049,187.19210940647048,0.3849552532872216,0.2273543909747912,1.7380028663669171,0.06452324875362393,0.12739495609487714
Atu6050,357.42805022074674,-0.061965755001324396,0.20672334267774958,-0.34615757994651786,0.7983986675258969,0.8365328699483191
Atu6051,96.71642623481031,-0.10457316479253764,0.2681608614336932,-0.4360622359331306,0.6762673699247226,0.8501808782597517
Atu6052,107.26277924645693,-0.6113546730633209,0.22870754791268622,-2.832796737530844,0.004680953739714245,0.015113728079705785
Atu6054,61.764779057842226,0.2934695218353048,0.2674957753711442,1.1461032304887668,0.2977854934598565,0.43291874606398695
Atu6055,194.31080386603614,-0.02446803728782171,0.21673052540619472,-0.10609989061673797,0.8969186013410643,0.9812805906448624
Atu6056,121.57815897605037,0.13796063293515973,0.28711290306183107,0.5234814981914454,0.5920090979099933,0.6859435566473615
Atu6057,339.5426512269581,1.006446438396708,0.28762496239256674,3.6692168907712337,0.0004256372334011168,0.0020092374579051457
Atu6058,29.222164461740313,0.7242732882730598,0.4439856502353897,1.7768228500193444,0.07822051877178343,0.14899455271419465
Atu6059,94.66008732188925,0.202913841588165,0.2839028284659636,0.7441179172411457,0.47091149902874685,0.5264623490679992
Atu6060,69.42712424356523,-0.13699169844476408,0.2775088531311106,-0.5119699368506927,0.6309738604295851,0.7719741512080608
Atu6061,74.83711415539112,0.018965549176487875,0.2508824083142226,0.07008015980787721,0.9534900208577887,0.8934473306498335
Atu6062,35.15890436553385,-0.11240367720496687,0.33550836636572473,-0.34733681259909227,0.7218382928390815,0.8408355709242993
Atu6063,65.72842189015572,-0.0008150192969765201,0.2995384706360739,-0.0028559568673937243,1.0000306488162554,0.9835556509455776
Atu6064,78.88548305854265,0.5250140697681355,0.31280960638068744,1.8001071029167497,0.07725009263597983,0.1624887414938369
Atu6065,101.31697816803904,0.603628585900065,0.2907048006715898,2.0531396130439514,0.05238847402326115,0.11541198987303991
Atu6066,111.84662430502433,0.3487690723766042,0.27392908922385667,1.3668603361297202,0.17331773186184468,0.2856308363962999
Atu6068,35.88490895103493,0.23589671941924073,0.4060869089646513,0.5791014319528924,0.5208997118596358,0.6400674159319878
Atu6069,76.81992792553928,-0.7834861293083029,0.2688866206828436,-3.03442325590554,0.002218617799614897,0.0073567477963335055
Atu6070,60.15985021046199,-0.2837446554313148,0.2940117061444601,-0.9936557188771576,0.38011519186187204,0.4782091157714487
Atu6071,10.096530248582331,0.37994520867204407,0.5453437997311807,0.7041770538388115,0.49377054792146696,0.6235857833963794
Atu6072,31.567875579986048,0.06890745157653863,0.3504147310551975,0.17862367209027313,0.8829453571542272,0.8235694754075762
Atu6073,212.6899509347687,0.18165214270155758,0.19905775481176805,0.867179268370386,0.3567353354865119,0.5300004133509053
Atu6074,36.39519023892459,0.5740151694763052,0.3309508605890089,1.67820651748561,0.08570047317433836,0.16192238569804437
Atu6075,8.039664682192448,0.3702289463163494,0.6552391502915792,0.5941818806427993,0.5152226547537171,0.6875303558469696
Atu6076,9.66659440976068,0.2127506590950047,0.5322110439102615,0.4098900530718629,0.6881114381419928,0.7675929197793278
Atu6077,23.088247990986737,-0.0469351066102865,0.39301371683132624,-0.12268172483011659,0.9796607803427886,0.9282287317909261
Atu6078,22.461585316775043,0.06075734960707463,0.4202396514580866,0.15743775251029382,0.8651565833349182,0.913595759973969
Atu6079,15.231585241258609,0.279654873443275,0.4605890607427687,0.6041691108983515,0.5343708900588685,0.6569661609214034
Atu6080,55.27326246910539,0.2865490558485321,0.2973863995689819,0.9351348555679605,0.30070706669602737,0.45491260086140484
Atu6081,121.32835564226693,0.0996900704306637,0.23479734882926134,0.3602257834523455,0.7207270017245626,0.814580646302656
Atu6082,1933.7965275253678,0.4138634625059566,0.2544267451027666,1.7659562274251783,0.08883099912058337,0.16744233345817092
Atu6083,1890.0643311668894,0.2141341066154076,0.1634019412517654,1.191788609904873,0.20863257347515274,0.3424058611806658
Atu6084,215.27378692453945,1.3907479323980843,0.3859852238409548,3.9502715803947046,0.00017335302558820457,0.0009239663821444439
Atu6085,783.3004126288118,1.8049365601140155,0.40866918850883316,4.346645229435139,3.910376523090465e-05,0.0002420854043247916
Atu6086,152.81033444042134,1.1851197543662746,0.402768454983283,3.3984331704235227,0.0006233039671285018,0.002737793652340859
Atu6087,202.18903316339134,1.502943697984788,0.37788512173908084,3.9620338392636936,0.00020123372607957119,0.0009209261676220316
Atu6088,104.20947321059266,1.9007729556451303,0.4656531871174797,3.784501993594041,5.184729835137491e-05,0.00030444361631248114
Atu6089,273.9824824665488,2.017273846625038,0.34263279516709266,5.153102358624021,5.002523940109329e-08,5.718431851764141e-07
Atu6090,195.5385069772129,1.1920790370089411,0.22516307188356668,5.434277500137848,1.6995606326451675e-07,1.6560965488319334e-06
Atu6091,119.94059351315306,4.760435168537267,0.42354127736364433,12.03746088609698,2.002988723884107e-31,2.689985434819599e-29
Atu6092,276.1902558789027,4.392630329620126,0.28433990023792605,15.366725722976474,3.638683762058746e-55,1.3353304004455806e-52
Atu6093,292.29964088573047,3.053515824509012,0.2964771942979898,10.077499129462174,9.892840755142458e-24,7.79825278333699e-22
Atu6094,208.5820310622612,-0.04807311143832042,0.22178409940720106,-0.22094212577977418,0.8414482502641104,0.9322879846294143
Atu6095,16.12881250574983,-0.9988394667029645,0.48697807629331813,-2.1477888932063074,0.04708298142609616,0.09526276375376076
Atu6096,22.897213322169847,-0.437083603524749,0.4182286282101752,-1.1166823582518175,0.3031578349134787,0.440242257601646
Atu6097,16.64788656761483,-0.5797668772704229,0.5176504723217418,-1.1157986695857263,0.2783404654517445,0.4048185060692468
Atu6098,113.43308717297727,-1.2201031094797379,0.2733812173979038,-4.903831568860153,6.1115994447398335e-06,4.0884324175116584e-05
Atu6100,9.226314324386099,1.171246289418954,0.6118455373754973,1.9588126911305683,0.06276378922612533,0.1343413927252536
Atu6101,44.43956734424776,0.2428171148089579,0.3255609883086052,0.7346589953499197,0.47085827717844714,0.5834075297342983
Atu6103,13.956256101605144,-0.6041565614746749,0.5216062442134715,-1.225158850201552,0.21915347775714977,0.389548506116362
Atu6105,10.844477493430913,-0.6596662869773943,0.5415638441446254,-1.2546853464108005,0.20846036497636666,0.33046843117965075
Atu6108,91.3006110060309,-2.4503593733215987,0.33335427959679,-6.774230879615069,1.3247704550283002e-11,3.1436087790950566e-10
Atu6109,36.715957782201976,0.6561880833772937,0.34893157455789603,1.7896053314187752,0.07187802928126841,0.15456985610136154
Atu6111,53.78805174825474,0.3349405196384345,0.31528949929621575,1.215889999002023,0.2839039070064132,0.38240612486139114
Atu6112,95.31889901943097,-0.008794873993038832,0.3260882068408144,-0.02841641688565804,0.9089023099719763,0.9433159663837782
Atu6113,659.2334265665597,0.44882267824137695,0.2680371871732736,1.642919081340317,0.07063413539458648,0.14661456874922205
Atu6114,1027.0324476436535,0.550460802986236,0.20107027364443603,3.128622012049201,0.004233586717748044,0.013370308013971518
Atu6115,348.11825354865437,-0.5663284739329449,0.2020278581295292,-2.8581533879791783,0.008273167936484471,0.023426149086347485
Atu6116,543.1552352742501,-0.758644337501695,0.2225839862227661,-4.009006835128416,0.00021733499078772263,0.0009392009191727225
Atu6117,153.8396314105009,0.36881944678637074,0.24646474747808939,1.472232951042642,0.11303712884578089,0.20072156654497614
Atu6119,127.91628661279927,-0.6221372787964604,0.23261692275335333,-2.481176223758233,0.006254864972423252,0.017559110158016825
Atu6120,984.3148533861695,-0.16376653976622257,0.18824671271057197,-0.8732850914264583,0.3648403211406598,0.5561850785772671
Atu6121,53.1152492494007,0.5628957931411659,0.3343836717946492,1.7704624347143156,0.08593603351986387,0.15878647002104834
Atu6122,14.548491147959284,-0.06324722253442322,0.5078651300091005,-0.11963572149360312,0.872789219750255,0.9717144081094655
Atu6123,17.428507610983345,0.6212356693488454,0.4246509703085932,1.4394453963571368,0.16708847033201113,0.26091194140469387
Atu6124,57.67003572750265,0.4418922276846833,0.29393014126815137,1.6920254932021683,0.09132491389696835,0.16786061266735705
Atu6126,11.95009835042224,0.35355625854025113,0.48827743377143695,0.6784782067038432,0.4460386610187412,0.6210443660618551
Atu6127,36.260822159256186,0.3082367880619849,0.3616200139477727,0.9777669277285506,0.31265266805403963,0.4265053274694856
Atu6129,36.408017752336136,-0.24763384202901045,0.3422447255243166,-0.7281308989049572,0.5196421660465768,0.5877646988674876
Atu6130,28.178427999730378,1.1060183787423272,0.41966039298284885,2.7067734236700973,0.005564974124582985,0.017132647733839507
Atu6131,335.3806225362794,-1.1192886911909514,0.2620992313715917,-3.814728168255482,7.253692944108384e-05,0.00039572978272386927
Atu6132,512.3877596108874,-0.39441104273410243,0.18968684010209,-2.02057254189868,0.041166179438652736,0.09757097232154498
Atu6133,60.5943235586988,-0.1826536469697689,0.28537632318992273,-0.6207260328930153,0.5577483498018185,0.6428924600935048
Atu6134,99.65637974425024,-0.0301772023505365,0.23367661350417573,-0.12134194967595903,0.9511609792379481,0.8724262715381179
Atu6135,159.68533960518008,-0.10639253045645933,0.2165818217690493,-0.45822376204323534,0.6310733495990507,0.7166237591656688
Atu6136,149.74384776956325,0.25721423716116276,0.24616466065565065,1.0103645362444271,0.3035537868907232,0.40626256786553633
Atu6138,115.24133869966104,0.14384026284024637,0.2543042454149149,0.539517941434872,0.6079938258348904,0.6724128597723126
Atu6139,742.4860160083431,-0.13304982415029884,0.2753687235300579,-0.4460041321671376,0.6276439672597831,0.7589600935218347
Atu6140,69.45110012510185,-0.44638460419206627,0.31889943083374,-1.364294445649086,0.16204900293688523,0.2848962674865168
Atu6141,177.86638959698237,-0.3290825197312307,0.21736918077248524,-1.5874535033335424,0.1141843732964669,0.1915514123095254
Atu6142,149.419287059204,-0.25750296719286053,0.21470939780075038,-1.192104131129771,0.2575702320648389,0.3496158890243506
Atu6143,176.3767711956856,-0.18065878712755273,0.24008915003946588,-0.7097686659191291,0.4366981399318691,0.5893306855685555
Atu6144,603.3612699505268,0.06599436392927782,0.18945822472666765,0.37421438126562,0.7544267093804338,0.8758130161629409
Atu6145,405.6443233710589,-0.11635977685918247,0.20406293148645863,-0.540975209389473,0.6387834334775234,0.7001843993864268
Atu6146,95.64460065455923,0.1925642202995579,0.25589806771209145,0.7556732709704539,0.4694869670731002,0.6134421764038831
Atu6147,70.95867343382032,-0.503759330741283,0.3268663504945406,-1.671268473134368,0.09303936707688773,0.17557065128385202
Atu6148,33.15261827610282,-0.4877964908125087,0.3329094963641782,-1.427180144797326,0.16909292486637786,0.26545437969338986
Atu6149,11.561645983861926,-0.8982250233874245,0.6214257368740256,-1.5937070762258347,0.12732738076390826,0.25989723662929987
Atu6150,779.8050195751694,0.5068205014367303,0.2227570946806916,2.306404004265172,0.019642203416087772,0.05157241544354268
Atu6151,368.95027199526567,0.9066915149842941,0.2815884713328023,3.2261367030816435,0.0011287758305875174,0.004644937903848465
Atu6152,112.50927426172422,1.0729457684509303,0.276633462088354,3.2372723970642046,0.0004582275471097556,0.001793740173557866
Atu6153,50.57084991912882,0.32418482013836797,0.31115551711186895,0.9406711558986254,0.3581732175258011,0.49688629342905927
Atu6154,277.86570478276855,0.4394632152248616,0.21675317447562537,1.8979495696539288,0.057139820155455746,0.11647944422421563
Atu6155,11.61526284996978,1.3101599706315685,0.5041614029696894,2.393265540425727,0.018041422136033575,0.043988921092318285
Atu6156,98.53765467054446,0.33539826777091225,0.2738042034899073,1.1331289133904492,0.2830387427308195,0.3981261272345228
Atu6157,15.563037451883119,0.35072066798974055,0.5165538362274147,0.697215074071794,0.484635557023428,0.5985414921839156
Atu6158,8.0703197761495,0.21946229635030925,0.6521413368550936,0.3393265710095972,0.7426217855691193,0.8462566139294658
Atu6159,32.03367244643716,1.410508190793833,0.35440043629180834,3.7345228921845233,9.584522413946396e-05,0.0005058896549706838
Atu6160,11.640514546298585,-0.591849394758209,0.5711134881776816,-1.0643594344251552,0.2723623833048513,0.4020006848949634
Atu6162,281.7112530083317,-0.3648879842427505,0.2223227116562711,-1.5944367054492148,0.12698521419785275,0.20143876030997684
Atu6164,101.70309405504986,0.5429775520376232,0.31008205464475685,1.7508874637665213,0.07327553023321717,0.1396749513167888
Atu6165,12.291361497860343,0.1762211131503929,0.5088910332671807,0.3488529021856698,0.7425693710210519,0.8358412984018684
Atu6166,439.95576746559294,-0.46632883488717153,0.19641641413721303,-2.098500017424146,0.04083260240342019,0.09021639321996981
Atu6167,24.590090153534703,-0.10403565103286826,0.40988409324850433,-0.24571755334091963,0.7648328444166899,0.8316271873318387
Atu6168,25.28146464514916,-0.0831542507068153,0.36411849668834667,-0.21958701923799298,0.7953814561181599,0.8777641619202996
Atu6169,25.482887024475684,-0.49412053464004135,0.3581804041210066,-1.2163671095871968,0.2323300048352667,0.3639334685739396
Atu6170,191.65345847711353,-0.4292040837422543,0.25345193776488356,-1.6682045209577838,0.08721111288780696,0.16669311576544016
Atu6171,57.83169719686101,-0.31228039741066066,0.2921380671388236,-1.0397713945069313,0.3040167282042181,0.4496341706491429
Atu6172,41.51351022811498,-0.22046934189590953,0.309026831285806,-0.6456232991889351,0.47678390858434994,0.5981797851967104
Atu6173,8.46450412712598,-1.5547346667847295,0.6009380629196378,-2.3724221604382856,0.01729153331471415,0.04456962357372396
Atu6174,22.21821002906894,-0.6891166851413528,0.40336355303807037,-1.5846414133230835,0.10733078566700145,0.19617320252475506
Atu6175,89.11793603274542,-0.5381593761425818,0.2627961642810861,-1.9614191058273225,0.054034348148964156,0.11268627563608345
Atu6176,285.23416516757106,0.48183615006105834,0.22690753206436945,2.255242027379824,0.03592404779159109,0.08036759037658657
Atu6177,427.65019321456816,0.4152187215623695,0.2075097728192197,1.9194139316095733,0.05825610144904569,0.11856911120596886
Atu6178,1652.0930578918435,-0.12932941804002626,0.21806231619062302,-0.5704101475330113,0.590057271307356,0.6690690830265036
Atu6179,143.46568079403838,0.28687917087732445,0.2179780020885162,1.3274364236552614,0.22379750005512908,0.3301721466659869
Atu6180,99.26449968438747,0.5730583806406683,0.22837427914225084,2.178480793186128,0.03283563354052925,0.06900641326144025
Atu6181,22.41692409292582,-0.023600959127796976,0.3835033838803909,-0.06770342005351024,0.9664241808795365,1.0612496169128125
Atu6182,82.04222612162566,-0.8700873347080591,0.28017834592909463,-3.1015150714714412,0.0017689925222017311,0.006605951299696214
Atu6183,426.37607870174793,-0.49164163346877876,0.24744896179762726,-2.194878943330763,0.03868304847279005,0.0792898767993291
Atu6184,394.2770548854236,-0.01723529549484452,0.22033052388591373,-0.07646338883295634,0.9049122433297362,0.9594503451361145
Atu6185,240.97107590559662,0.30915385208949375,0.2805589680581044,1.254478005708069,0.2122910507539485,0.3241430750314713
Atu6186,44.826538034646084,0.7948823893539348,0.33342068786382106,2.512076126823889,0.014912056738469352,0.0372790746895108
Atu6188,80.2692460161877,0.7504129098911552,0.2888026545824842,2.734076922015988,0.005092736920392041,0.014222400529412966
Atu6189,35.39791136354638,0.2655029590738342,0.3888170662766091,0.6350497117880962,0.4796355340130258,0.6384001801008262
Atu6190,285.26400354095716,0.0021722706066634456,0.2209864415202741,0.009043398684224269,0.942123098648816,1.0003543324378854
Atu6191,1142.2721038536242,0.13569428538868902,0.204205680422889,0.6805393595702819,0.47460358206215325,0.5943012222498146
Atu6192,48.67751321258637,1.260254797005307,0.31665098499516336,3.928066944410369,6.167453959620065e-05,0.00036511737122972863
Atu6193,12.40538300392064,0.5565142516966833,0.5366834963894578,1.1380478217780328,0.25995729060376216,0.38522125596663565
Atu6197,13.155678309304122,-0.9800473198083002,0.5289502985486448,-2.105260252496965,0.03493314550653784,0.07290983178127051
Atu8012,41.803702135769505,0.7122714690092995,0.38556950085359765,1.7126476570966949,0.0684313271972158,0.1446459246001323
Atu8016,316.0899867569326,0.6477430289770595,0.41864360950944834,1.4883011181821517,0.1635905381869519,0.2698750200343103
Atu8017,134.40655472940625,0.21301178763273768,0.2606424088764142,0.741971555278369,0.5108932987465208,0.5651803161297815
Atu8018,41.80057047981699,0.341867723989483,0.30914006483670275,1.0125679117866524,0.2880707368725564,0.40294241553597177
Atu8019,227.12427066275976,1.1546626651009038,0.3803452342285881,2.887697035433525,0.004601311274582585,0.01353067583353241
Atu8021,276.25066465071427,1.5229666084463809,0.25956425628172497,6.195055078025954,1.1703630190363458e-09,1.7731821693191808e-08
Atu8022,110.40154503088306,-0.2807557734771334,0.2642148707053461,-0.9732856442229278,0.3182679327720313,0.4563331092022978
Atu8023,16.783996768571217,1.1448016352933053,0.5881254670073527,1.9963476058408844,0.05288516805183512,0.1115465940733914
Atu8025,12.235712310495868,-2.1608450562572554,0.6269371823226664,-3.2642299488583495,0.000409559895351347,0.0018748849947605856
Atu8026,10.26075786724258,-1.6856156065964776,0.6290895215045604,-2.7703857845863062,0.009105377272610966,0.024955791450845786
Atu8028,22.237645380936797,-0.025922961843591788,0.45783100041047575,-0.05877873250848691,0.9087917545439351,0.9531750689385298
Atu8032,91.39902118766159,1.3541881586918176,0.38427439807905417,3.8462960388897156,0.00019039284613396533,0.0008705926794642671
Atu8033,13.961027183988547,0.38361589253649997,0.5099644669225875,0.7495944380471867,0.4130143658551817,0.5889505002289981
Atu8036,17.062463369460605,-2.3598031700344992,0.5122545042050771,-4.209337135499357,1.0287033872057448e-05,6.532963853717924e-05
Atu8037,2095.882627705848,-1.1631560628427486,0.23133354735191167,-5.415724022262412,8.421243059456398e-08,9.73056735379313e-07
Atu8039,45.81514446378818,-0.26597299739900815,0.31616320982881535,-0.8702776457129361,0.4352225269559511,0.5116632107911273
Atu8040,45.50180828421687,-4.50609787482069,0.5489690961609465,-8.128115362342465,6.776136515596061e-16,2.7046777680667012e-14
Atu8042,50.034935498446956,0.520024250495744,0.42529456393453896,1.2163101894633042,0.2198744423828406,0.34150475300223393
Atu8043,13.348517707437297,-0.04202432824892922,0.48374066632050566,-0.0847515885906452,0.896981359395097,0.9935244743316051
Atu8044,266.2624301706181,0.5308796800844575,0.2962133788840048,1.910526993521413,0.07894931978840265,0.1347893998353254
Atu8047,15.931225917944499,1.2216528577545427,0.5593366485568447,2.3260927199014865,0.028723706913575585,0.05683911196745584
Atu8052,70.41166079309949,1.2136434443290989,0.28664777148489734,4.051544207589822,2.9686135877769014e-05,0.0001700892523107302
Atu8054,13.013365727368091,1.4363768405464366,0.6542278348086676,2.02471996671332,0.041546212765079124,0.09458175639817902
Atu8056,11.447214741842505,0.14156515512421197,0.6119111142437595,0.2521048550282857,0.7553031674684889,0.8575263140059998
Atu8057,28.18179827448931,0.055497517670299215,0.38153871967898023,0.14998101028171396,0.8422400396678081,0.9101817589918411
